id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
3849,KRIV,medium_airport,March Air Reserve Base,33.880699,-117.259003,1536.0,,US,US-CA,Riverside,no,KRIV,RIV,RIV,,https://en.wikipedia.org/wiki/March_Air_Reserve_Base,
20933,KRIW,medium_airport,Central Wyoming Regional Airport,43.064201,-108.459999,5525.0,,US,US-WY,Riverton,yes,KRIW,RIW,RIW,https://centralwyomingairport.com/,https://en.wikipedia.org/wiki/Central_Wyoming_Regional_Airport,
20935,KRKD,medium_airport,Knox County Regional Airport,44.060101,-69.099197,56.0,,US,US-ME,Rockland,yes,KRKD,RKD,RKD,,https://en.wikipedia.org/wiki/Knox_County_Regional_Airport,
20936,KRKP,small_airport,Aransas County Airport,28.0867996216,-97.0446014404,24.0,,US,US-TX,Rockport,no,KRKP,RKP,RKP,http://aransascountyairport.com/,https://en.wikipedia.org/wiki/Aransas_County_Airport,Rockport AFS
20937,KRKR,small_airport,Robert S Kerr Airport,35.021599,-94.6213,451.0,,US,US-OK,Poteau,no,KRKR,RKR,RKR,,https://en.wikipedia.org/wiki/Robert_S._Kerr_Airport,
3850,KRKS,medium_airport,Southwest Wyoming Regional Airport,41.5942,-109.065001,6764.0,,US,US-WY,Rock Springs,yes,KRKS,RKS,RKS,,https://en.wikipedia.org/wiki/Rock_Springs_-_Sweetwater_County_Airport,Rock Springs Sweetwater County
20938,KRKW,small_airport,Rockwood Municipal Airport,35.9222984314,-84.6896972656,1664.0,,US,US-TN,Rockwood,no,KRKW,RKW,RKW,http://www.rockwoodtn.org/airport.html,https://en.wikipedia.org/wiki/Rockwood_Municipal_Airport,
20939,KRLD,small_airport,Richland Airport,46.305599,-119.304001,394.0,,US,US-WA,Richland,no,KRLD,RLD,RLD,,https://en.wikipedia.org/wiki/Richland_Airport_(Washington),
20940,KRME,medium_airport,Griffiss International Airport,43.23379898,-75.40699768,504.0,,US,US-NY,Rome,no,KRME,RME,RME,http://www.ocgov.net/oneida/airport,https://en.wikipedia.org/wiki/Griffiss_Airfield,
3851,KRMG,medium_airport,Richard B Russell Airport,34.3506011963,-85.15799713130001,644.0,,US,US-GA,Rome,no,KRMG,RMG,RMG,http://www.romefloyd.com/EconomicDevelopment/Airport/tabid/306/Default.aspx,https://en.wikipedia.org/wiki/Richard_B._Russell_Airport,Towers Field
20943,KRNC,small_airport,Warren County Memorial Airport,35.69869995,-85.84380341,1032.0,,US,US-TN,Mc Minnville,no,KRNC,RNC,RNC,http://www.warrencountymemorialairport.com/default.htm,https://en.wikipedia.org/wiki/Warren_County_Memorial_Airport,
3852,KRND,medium_airport,Randolph Air Force Base,29.529699,-98.2789,761.0,,US,US-TX,Universal City,no,KRND,RND,RND,http://www.military.com/base-guide/randolph-air-force-base,https://en.wikipedia.org/wiki/Randolph_Air_Force_Base,
20944,KRNH,medium_airport,New Richmond Regional Airport,45.1483,-92.538101,998.0,,US,US-WI,New Richmond,no,KRNH,RNH,RNH,,https://en.wikipedia.org/wiki/New_Richmond_Regional_Airport,
3853,KRNO,large_airport,Reno Tahoe International Airport,39.4991,-119.767998,4415.0,,US,US-NV,Reno,yes,KRNO,RNO,RNO,https://www.renoairport.com/,https://en.wikipedia.org/wiki/Reno-Tahoe_International_Airport,
20947,KRNT,small_airport,Renton Municipal Airport,47.4930992126,-122.216003418,32.0,,US,US-WA,Renton,no,KRNT,RNT,RNT,https://rentonwa.gov/living/default.aspx?id=212,https://en.wikipedia.org/wiki/Renton_Municipal_Airport,Scott Field
3854,KROA,medium_airport,Roanoke–Blacksburg Regional Airport,37.3255,-79.975403,1175.0,,US,US-VA,Roanoke,yes,KROA,ROA,ROA,http://www.roanokeairport.com/,https://en.wikipedia.org/wiki/Roanoke%E2%80%93Blacksburg_Regional_Airport,Woodrum Field
3855,KROC,medium_airport,Frederick Douglass Greater Rochester International Airport,43.1189,-77.672401,559.0,,US,US-NY,Rochester,yes,KROC,ROC,ROC,https://rocairport.com/,https://en.wikipedia.org/wiki/Greater_Rochester_International_Airport,
20949,KROG,small_airport,Rogers Municipal Airport-Carter Field,36.37229919,-94.10690308,1359.0,,US,US-AR,Rogers,no,KROG,ROG,ROG,,https://en.wikipedia.org/wiki/Rogers_Municipal_Airport,
3856,KROW,medium_airport,Roswell Air Center Airport,33.301601,-104.530998,3671.0,,US,US-NM,Roswell,yes,KROW,ROW,ROW,,https://en.wikipedia.org/wiki/Roswell_International_Air_Center,"Roswell Army Air Field, Walker Air Force Base"
20951,KROX,small_airport,Roseau Municipal Rudy Billberg Field,48.855999,-95.696999,1060.0,,US,US-MN,Roseau,no,KROX,ROX,ROX,http://www.city.roseau.mn.us/index.asp?Type=B_BASIC&SEC=%7BAE9D09FA-04AA-46A5-AD2E-2F95D91128A2%7D,https://en.wikipedia.org/wiki/Roseau_Municipal_Airport,
20953,KRPD,small_airport,Rice Lake Regional Airport - Carl's Field,45.423024,-91.773127,1109.0,,US,US-WI,Rice Lake,no,KRPD,RIE,RPD,http://www.ricelakeairport.com/,https://en.wikipedia.org/wiki/Rice_Lake_Regional_Airport,
20956,KRPX,small_airport,Roundup Airport,46.475095,-108.541497,3500.0,,US,US-MT,Roundup,no,KRPX,RPX,RPX,,https://en.wikipedia.org/wiki/Roundup_Airport,
20957,KRQB,small_airport,Roben Hood Airport,43.7225990295,-85.50409698490002,990.0,,US,US-MI,Big Rapids,no,KRQB,WBR,RQB,,https://en.wikipedia.org/wiki/Roben-Hood_Airport,
24364,KRQO,small_airport,El Reno Regional Airport,35.472698,-98.005798,1420.0,,US,US-OK,El Reno,no,KRQO,RQO,RQO,,https://en.wikipedia.org/wiki/El_Reno_Regional_Airport,F28 KF28
20959,KRRL,small_airport,Merrill Municipal Airport,45.1988983154,-89.7128982544,1318.0,,US,US-WI,Merrill,no,KRRL,RRL,RRL,http://www.ci.merrill.wi.us/index.asp?SEC=4F5D638A-3ECD-45E8-8226-20D66738C412&Type=B_BASIC,https://en.wikipedia.org/wiki/Merrill_Municipal_Airport,
20961,KRRT,small_airport,Warroad International Memorial Airport,48.94139862,-95.3483963,1076.0,,US,US-MN,Warroad,no,KRRT,RRT,RRT,,https://en.wikipedia.org/wiki/Warroad_International_Memorial_Airport,"RAD, KRAD, Swede Carlson Field"
20962,KRSL,medium_airport,Russell Municipal Airport,38.872100830078,-98.811798095703,1862.0,,US,US-KS,Russell,no,KRSL,RSL,RSL,http://www.russellcity.org/airport.php,,
20963,KRSN,small_airport,Ruston Regional Airport,32.514187,-92.588517,311.0,,US,US-LA,Ruston,no,KRSN,RSN,RSN,http://www.ruston.org/departments.aspx?p_PageAlias=regional-airport,https://en.wikipedia.org/wiki/Ruston_Regional_Airport,3L5
3857,KRST,medium_airport,Rochester International Airport,43.908298,-92.5,1317.0,,US,US-MN,Rochester,yes,KRST,RST,RST,,https://en.wikipedia.org/wiki/Rochester_International_Airport,
3858,KRSW,large_airport,Southwest Florida International Airport,26.53619956970215,-81.75520324707031,30.0,,US,US-FL,Fort Myers,yes,KRSW,RSW,RSW,http://www.flylcpa.com/,https://en.wikipedia.org/wiki/Southwest_Florida_International_Airport,
20965,KRTN,small_airport,Raton Municipal Airport / Crews Field,36.741501,-104.501999,6352.0,,US,US-NM,Raton,no,KRTN,RTN,RTN,,https://en.wikipedia.org/wiki/Raton_Municipal_Airport,
20968,KRUQ,small_airport,Mid-Carolina Regional Airport,35.645901,-80.520302,772.0,,US,US-NC,Salisbury,no,KRUQ,SRW,RUQ,https://www.rowancountync.gov/GOVERNMENT/Departments/Airport.aspx,https://en.wikipedia.org/wiki/Rowan_County_Airport,Rowan County Airport
3859,KRUT,medium_airport,Rutland - Southern Vermont Regional Airport,43.5294,-72.9496,787.0,,US,US-VT,Rutland,yes,KRUT,RUT,RUT,,https://en.wikipedia.org/wiki/Rutland_State_Airport,
20970,KRVL,small_airport,Mifflin County Airport,40.6773986816,-77.6268005371,819.0,,US,US-PA,Reedsville,no,KRVL,RED,RVL,http://www.mifflincountyairport.com/,https://en.wikipedia.org/wiki/Mifflin_County_Airport,
20972,KRVS,medium_airport,Richard Lloyd Jones Jr Airport,36.039600372314,-95.984596252441,638.0,,US,US-OK,Tulsa,no,KRVS,RVS,RVS,http://www.tulsaairports.com/general-aviation/r-l-jones/,https://en.wikipedia.org/wiki/Richard_Lloyd_Jones_Jr._Airport,Riverside Airport
20973,KRWF,medium_airport,Redwood Falls Municipal Airport,44.547199,-95.082298,1024.0,,US,US-MN,Redwood Falls,no,KRWF,RWF,RWF,,https://en.wikipedia.org/wiki/Redwood_Falls_Municipal_Airport,
3860,KRWI,medium_airport,Rocky Mount Wilson Regional Airport,35.8563,-77.891899,159.0,,US,US-NC,Rocky Mount,no,KRWI,RWI,RWI,,https://en.wikipedia.org/wiki/Rocky_Mount%E2%80%93Wilson_Regional_Airport,
20974,KRWL,medium_airport,Rawlins Municipal Airport/Harvey Field,41.80559921,-107.1999969,6813.0,,US,US-WY,Rawlins,no,KRWL,RWL,RWL,http://www.wyomingairports.org/index.php?/main/airports_detail/rawlins_municipal_airport/,https://en.wikipedia.org/wiki/Rawlins_Municipal_Airport,
20977,KRXE,small_airport,Rexburg Madison County Airport,43.8339,-111.805002,4858.0,,US,US-ID,Rexburg,no,KRXE,RXE,RXE,,https://en.wikipedia.org/wiki/Rexburg%E2%80%93Madison_County_Airport,U11
20982,KRZL,small_airport,Jasper County Airport,40.9478988647,-87.1826019287,698.0,,US,US-IN,Rensselaer,no,KRZL,RNZ,RZL,,https://en.wikipedia.org/wiki/Jasper_County_Airport_(Indiana),
20987,KS03,small_airport,Ashland Municipal Airport Sumner Parker Field,42.190265,-122.660648,1885.0,,US,US-OR,Ashland,no,,AHM,S03,,https://en.wikipedia.org/wiki/Ashland_Municipal_Airport,
20988,KS05,small_airport,Bandon State Airport,43.08649826,-124.4079971,122.0,,US,US-OR,Bandon,no,S05,BDY,S05,,https://en.wikipedia.org/wiki/Bandon_State_Airport,
20994,KS21,small_airport,Sunriver Airport,43.876301,-121.453003,4164.0,,US,US-OR,Sunriver,no,KS21,SUO,S21,https://www.sunriverresort.com/about/sunriver-airport/,https://en.wikipedia.org/wiki/Sunriver_Airport,
21001,KS33,small_airport,Madras Municipal Airport,44.67020035,-121.1549988,2437.0,,US,US-OR,Madras,no,KS33,MDJ,S33,,https://en.wikipedia.org/wiki/Madras_Municipal_Airport,City-County Airport
21004,KS39,small_airport,Prineville Airport,44.286998748779,-120.90399932861,3250.0,,US,US-OR,Prineville,no,S39,PRZ,S39,http://www.prinevilleairport.com/,https://en.wikipedia.org/wiki/Prineville_Airport,
21022,KS80,small_airport,Idaho County Airport,45.9426,-116.123001,3314.0,,US,US-ID,Grangeville,no,KGIC,IDH,GIC,http://idahocountyairport.com/,https://en.wikipedia.org/wiki/Idaho_County_Airport,S80
21031,KSAA,small_airport,Shively Field,41.444901,-106.823997,7012.0,,US,US-WY,Saratoga,no,KSAA,SAA,SAA,,https://en.wikipedia.org/wiki/Shively_Field,
3861,KSAC,medium_airport,Sacramento Executive Airport,38.5125007629,-121.492996216,24.0,,US,US-CA,Sacramento,no,KSAC,SAC,SAC,http://www.sacramento.aero/sac/,https://en.wikipedia.org/wiki/Sacramento_Executive_Airport,"Sutterville Aerodrome, Sacramento Municipal"
21032,KSAD,small_airport,Safford Regional Airport,32.85480118,-109.6350021,3179.0,,US,US-AZ,Safford,no,KSAD,SAD,SAD,,https://en.wikipedia.org/wiki/Safford_Regional_Airport,
21033,KSAF,medium_airport,Santa Fe Municipal Airport,35.6171,-106.088997,6348.0,,US,US-NM,Santa Fe,yes,KSAF,SAF,SAF,https://flysantafe.com/flights/airlines/,https://en.wikipedia.org/wiki/Santa_Fe_Regional_Airport,
3862,KSAN,large_airport,San Diego International Airport,32.7336006165,-117.190002441,17.0,,US,US-CA,San Diego,yes,KSAN,SAN,SAN,http://www.san.org/,https://en.wikipedia.org/wiki/San_Diego_International_Airport,Lindbergh Field
21034,KSAR,small_airport,Sparta Community Airport - Hunter Field,38.148899,-89.6987,538.0,,US,US-IL,Sparta,no,KSAR,SAR,SAR,http://www.ksarairport.com/,https://en.wikipedia.org/wiki/Sparta_Community_Airport,
3863,KSAT,large_airport,San Antonio International Airport,29.533701,-98.469803,809.0,,US,US-TX,San Antonio,yes,KSAT,SAT,SAT,https://www.sanantonio.gov/aviation,https://en.wikipedia.org/wiki/San_Antonio_International_Airport,
3864,KSAV,large_airport,Savannah Hilton Head International Airport,32.127602,-81.202103,50.0,,US,US-GA,Savannah,yes,KSAV,SAV,SAV,https://savannahairport.com/,https://en.wikipedia.org/wiki/Savannah/Hilton_Head_International_Airport,
3865,KSAW,medium_airport,Marquette/Sawyer International Airport,46.3536,-87.395401,1221.0,,US,US-MI,Gwinn,yes,KSAW,MQT,SAW,http://www.sawyerairport.com/,https://en.wikipedia.org/wiki/Sawyer_International_Airport,
3866,KSBA,medium_airport,Santa Barbara Municipal Airport,34.426201,-119.839996,13.0,,US,US-CA,Santa Barbara,yes,KSBA,SBA,SBA,,https://en.wikipedia.org/wiki/Santa_Barbara_Airport,
3867,KSBD,medium_airport,San Bernardino International Airport,34.095402,-117.235001,1159.0,,US,US-CA,San Bernardino,yes,KSBD,SBD,SBD,http://sbdairport.com/,https://en.wikipedia.org/wiki/San_Bernardino_International_Airport,"Norton AFB, San Bernardino Air Depot"
21036,KSBM,small_airport,Sheboygan County Memorial Airport,43.76959991,-87.85140228,755.0,,US,US-WI,Sheboygan,no,KSBM,SBM,SBM,,https://en.wikipedia.org/wiki/Sheboygan_County_Memorial_Airport,
3868,KSBN,medium_airport,South Bend Regional Airport,41.708698,-86.317299,799.0,,US,US-IN,South Bend,yes,KSBN,SBN,SBN,,https://en.wikipedia.org/wiki/South_Bend_Regional_Airport,
3869,KSBP,medium_airport,San Luis County Regional Airport,35.2368011475,-120.641998291,212.0,,US,US-CA,San Luis Obispo,yes,KSBP,SBP,SBP,http://www.sloairport.com/,https://en.wikipedia.org/wiki/San_Luis_Obispo_County_Regional_Airport,SLO Airport
21038,KSBS,small_airport,Steamboat Springs Bob Adams Field,40.5163002,-106.8659973,6882.0,,US,US-CO,Steamboat Springs,no,KSBS,SBS,SBS,,https://en.wikipedia.org/wiki/Steamboat_Springs_Airport,
21040,KSBX,small_airport,Shelby Airport,48.5406990051,-111.871002197,3443.0,,US,US-MT,Shelby,no,KSBX,SBX,SBX,,https://en.wikipedia.org/wiki/Shelby_Airport,
3870,KSBY,medium_airport,Salisbury Ocean City Wicomico Regional Airport,38.34049987792969,-75.51029968261719,52.0,,US,US-MD,Salisbury,yes,KSBY,SBY,SBY,,https://en.wikipedia.org/wiki/Wicomico_Regional_Airport,
21041,KSCB,small_airport,Scribner State Airport,41.610298,-96.629898,1325.0,,US,US-NE,Scribner,no,KSCB,SCB,SCB,http://www.aero.nebraska.gov/scribner.pdf,https://en.wikipedia.org/wiki/Scribner_State_Airport,Scribner Army Airfield
3871,KSCH,medium_airport,Schenectady County Airport,42.852500915527,-73.928901672363,378.0,,US,US-NY,Schenectady,no,KSCH,SCH,SCH,http://www.schenectadycounty.com/FullStory.aspx?m=100&amid=432,https://en.wikipedia.org/wiki/Schenectady_County_Airport,
3872,KSCK,medium_airport,Stockton Metropolitan Airport,37.893279,-121.238079,33.0,,US,US-CA,Stockton,yes,KSCK,SCK,SCK,http://www.sjgov.org/airport/,https://en.wikipedia.org/wiki/Stockton_Metropolitan_Airport,
3873,KSDF,large_airport,Louisville Muhammad Ali International Airport,38.1744,-85.736,501.0,,US,US-KY,Louisville,yes,KSDF,SDF,SDF,http://www.flylouisville.com,https://en.wikipedia.org/wiki/Louisville_International_Airport,"Louisville International, Standiford Field"
21045,KSDL,small_airport,Scottsdale Airport,33.622898101807,-111.91100311279,1510.0,,US,US-AZ,Scottsdale,no,KSDL,SCF,SDL,http://www.scottsdaleaz.gov/airport/,https://en.wikipedia.org/wiki/Scottsdale_Airport,Thunderbird Field #2
3874,KSDM,medium_airport,Brown Field Municipal Airport,32.572639,-116.980019,526.0,,US,US-CA,San Diego,no,KSDM,SDM,SDM,http://www.sandiego.gov/airports/brown/,https://en.wikipedia.org/wiki/Brown_Field_Municipal_Airport,
21046,KSDY,medium_airport,Sidney - Richland Regional Airport,47.705141,-104.194422,1985.0,,US,US-MT,Sidney,yes,KSDY,SDY,SDY,,https://en.wikipedia.org/wiki/Sidney%E2%80%93Richland_Municipal_Airport,
3875,KSEA,large_airport,Seattle–Tacoma International Airport,47.447943,-122.310276,433.0,,US,US-WA,Seattle,yes,KSEA,SEA,SEA,https://www.portseattle.org/sea-tac,https://en.wikipedia.org/wiki/Seattle%E2%80%93Tacoma_International_Airport,
21047,KSEE,small_airport,Gillespie Field,32.826198577881,-116.97200012207,388.0,,US,US-CA,San Diego/El Cajon,no,KSEE,SEE,SEE,http://GillespieField.com/,https://en.wikipedia.org/wiki/Gillespie_Field,
21048,KSEF,small_airport,Sebring Regional Airport,27.45639992,-81.3423996,62.0,,US,US-FL,Sebring,no,KSEF,SEF,SEF,http://www.sebring-airport.com/,https://en.wikipedia.org/wiki/Sebring_Regional_Airport,
21049,KSEG,small_airport,Penn Valley Airport,40.820598602295,-76.863899230957,450.0,,US,US-PA,Selinsgrove,no,KSEG,SEG,SEG,http://www.dot.state.pa.us/Internet/Bureaus/pdBOA.nsf/AviationHomepage?openframeset,https://en.wikipedia.org/wiki/Penn_Valley_Airport,
21050,KSEM,small_airport,Craig Field,32.343898773193,-86.987800598145,166.0,,US,US-AL,Selma,no,KSEM,SEM,SEM,http://www.craigcomplex.com/,https://en.wikipedia.org/wiki/Craig_Field_(airport),
21051,KSEP,small_airport,Stephenville Clark Regional Airport,32.215302,-98.177696,1321.0,,US,US-TX,Stephenville,no,KSEP,SEP,SEP,http://www.stephenvilletx.gov/city-services/airport/airport-stephenville-aviation/,https://en.wikipedia.org/wiki/Stephenville_Clark_Regional_Airport,Clark Field
21053,KSER,small_airport,Freeman Municipal Airport,38.923599243164,-85.907402038574,583.0,,US,US-IN,Seymour,no,KSER,SER,SER,http://seymourcity.com/departments/aviation/,https://en.wikipedia.org/wiki/Freeman_Municipal_Airport,
21055,KSEZ,small_airport,Sedona Airport,34.848598480225,-111.78800201416,4830.0,,US,US-AZ,Sedona,no,KSEZ,SDX,SEZ,http://sedonaairport.org/,https://en.wikipedia.org/wiki/Sedona_Airport,
3876,KSFB,large_airport,Orlando Sanford International Airport,28.7775993347168,-81.23750305175781,55.0,,US,US-FL,Orlando,yes,KSFB,SFB,SFB,,https://en.wikipedia.org/wiki/Orlando_Sanford_International_Airport,
3877,KSFF,medium_airport,Felts Field,47.682899,-117.321925,1953.0,,US,US-WA,Spokane,no,KSFF,SFF,SFF,http://feltsfield.spokaneairports.net/,https://en.wikipedia.org/wiki/Felts_Field_Airport,Parkwater Airstrip
21057,KSFM,small_airport,Sanford Seacoast Regional Airport,43.393901824951,-70.708000183105,244.0,,US,US-ME,Sanford,no,KSFM,SFM,SFM,http://www.sanfordmaine.org/index.asp?Type=B_BASIC&SEC={DEE316C2-D149-450A-922E-9B2B686815B4},https://en.wikipedia.org/wiki/Sanford_Regional_Airport,Sanford NAAF
3878,KSFO,large_airport,San Francisco International Airport,37.619806,-122.374821,13.0,,US,US-CA,San Francisco,yes,KSFO,SFO,SFO,http://www.flysfo.com/,https://en.wikipedia.org/wiki/San_Francisco_International_Airport,"QSF, QBA"
21060,KSFZ,small_airport,North Central State Airport,41.9207992554,-71.49140167239999,441.0,,US,US-RI,Pawtucket,no,KSFZ,SFZ,SFZ,,https://en.wikipedia.org/wiki/North_Central_State_Airport,
3879,KSGF,medium_airport,Springfield Branson National Airport,37.245701,-93.388603,1268.0,,US,US-MO,Springfield,yes,KSGF,SGF,SGF,,https://en.wikipedia.org/wiki/Springfield/Branson_National_Airport,
3880,KSGH,medium_airport,Springfield-Beckley Municipal Airport,39.840301513672,-83.840202331543,1051.0,,US,US-OH,Springfield,no,KSGH,SGH,SGH,http://www.airparkohio.com/beckly_airport.html,https://en.wikipedia.org/wiki/Springfield-Beckley_Municipal_Airport,
21061,KSGJ,medium_airport,Northeast Florida Regional Airport,29.9592,-81.339798,10.0,,US,US-FL,St Augustine,yes,KSGJ,UST,SGJ,http://www.flynf.com/,https://en.wikipedia.org/wiki/St._Augustine_Airport,"St Augustine Airport, NAAS St. Augustine"
21062,KSGR,medium_airport,Sugar Land Regional Airport,29.622299194336,-95.65650177002,82.0,,US,US-TX,Houston,no,KSGR,SGR,SGR,http://www.sugarlandtx.gov/index.aspx?nid=1073,https://en.wikipedia.org/wiki/Sugar_Land_Regional_Airport,Hull Field
21064,KSGT,small_airport,Stuttgart Municipal Airport / Carl Humphrey Field,34.599499,-91.574997,224.0,,US,US-AR,Stuttgart,no,KSGT,SGT,SGT,http://www.stuttgartarkansas.org/work/stuttgart_municipal_airport.aspx,https://en.wikipedia.org/wiki/Stuttgart_Municipal_Airport,Stuttgart AAF
21065,KSGU,medium_airport,St George Regional Airport,37.036389,-113.510306,2941.0,,US,US-UT,St George,yes,KSGU,SGU,SGU,https://www.flysgu.org,https://en.wikipedia.org/wiki/St._George_Regional_Airport,DXZ
21066,KSHD,medium_airport,Shenandoah Valley Regional Airport,38.263802,-78.8964,1201.0,,US,US-VA,Weyers Cave,yes,KSHD,SHD,SHD,,https://en.wikipedia.org/wiki/Shenandoah_Valley_Regional_Airport,"Harrisonburg, Staunton, Waynesboro"
21068,KSHN,small_airport,Sanderson Field,47.233600616455,-123.14800262451,273.0,,US,US-WA,Shelton,no,KSHN,SHN,SHN,http://www.portofshelton.com/airport.html,https://en.wikipedia.org/wiki/Sanderson_Field,
3881,KSHR,medium_airport,Sheridan County Airport,44.76919937133789,-106.9800033569336,4021.0,,US,US-WY,Sheridan,yes,KSHR,SHR,SHR,,https://en.wikipedia.org/wiki/Sheridan_County_Airport,
3882,KSHV,medium_airport,Shreveport Regional Airport,32.446602,-93.8256,258.0,,US,US-LA,Shreveport,yes,KSHV,SHV,SHV,,https://en.wikipedia.org/wiki/Shreveport_Regional_Airport,
21070,KSIK,small_airport,Sikeston Memorial Municipal Airport,36.898899078369,-89.561798095703,315.0,,US,US-MO,Sikeston,no,KSIK,SIK,SIK,,https://en.wikipedia.org/wiki/Sikeston_Memorial_Municipal_Airport,
21071,KSIV,small_airport,Sullivan County Airport,39.1147,-87.448303,540.0,,US,US-IN,Sullivan,no,KSIV,SIV,SIV,http://www.co.sullivan.ny.us/Departments/SullivanCountyAirport/tabid/3203/default.aspx,https://en.wikipedia.org/wiki/Sullivan_County_International_Airport,
21072,KSIY,small_airport,Siskiyou County Airport,41.781399,-122.468002,2648.0,,US,US-CA,Montague,no,KSIY,SIY,SIY,,https://en.wikipedia.org/wiki/Siskiyou_County_Airport,
3883,KSJC,large_airport,Norman Y. Mineta San Jose International Airport,37.362452,-121.929188,62.0,,US,US-CA,San Jose,yes,KSJC,SJC,SJC,https://www.flysanjose.com/,https://en.wikipedia.org/wiki/San_Jose_International_Airport,
21073,KSJN,small_airport,St Johns Industrial Air Park,34.51860046,-109.3789978,5737.0,,US,US-AZ,St Johns,no,KSJN,SJN,SJN,,https://en.wikipedia.org/wiki/St._Johns_Industrial_Air_Park,
3884,KSJT,medium_airport,San Angelo Regional Mathis Field,31.35770034790039,-100.49600219726562,1919.0,,US,US-TX,San Angelo,yes,KSJT,SJT,SJT,,https://en.wikipedia.org/wiki/San_Angelo_Regional_Airport,
3885,KSKA,medium_airport,Fairchild Air Force Base,47.615101,-117.655998,2461.0,,US,US-WA,Spokane,no,KSKA,SKA,SKA,http://www.fairchild.af.mil/,https://en.wikipedia.org/wiki/Fairchild_Air_Force_Base,
3886,KSKF,medium_airport,Lackland Air Force Base,29.38419914,-98.58110046,691.0,,US,US-TX,San Antonio,no,KSKF,SKF,SKF,,https://en.wikipedia.org/wiki/Lackland_Air_Force_Base,"Kelly Field Annex, Lackland AFB"
21076,KSKX,medium_airport,Taos Regional Airport,36.452494,-105.67749,7095.0,,US,US-NM,Taos,yes,KSKX,TSM,SKX,http://www.taosairport.org/,https://en.wikipedia.org/wiki/Taos_Regional_Airport,
21078,KSLB,small_airport,Storm Lake Municipal Airport,42.5973014832,-95.2406997681,1488.0,,US,US-IA,Storm Lake,no,KSLB,SLB,SLB,http://www.stormlake.org/index.aspx?NID=16,https://en.wikipedia.org/wiki/Storm_Lake_Municipal_Airport,
3887,KSLC,large_airport,Salt Lake City International Airport,40.78886,-111.979866,4227.0,,US,US-UT,Salt Lake City,yes,KSLC,SLC,SLC,https://slcairport.com/,https://en.wikipedia.org/wiki/Salt_Lake_City_International_Airport,
3888,KSLE,medium_airport,Salem-Willamette Valley Airport/McNary Field,44.9095,-123.002998,214.0,,US,US-OR,Salem,yes,KSLE,SLE,SLE,http://www.flysalem.com/,https://en.wikipedia.org/wiki/McNary_Field,4OR1
21079,KSLG,small_airport,Smith Field,36.191898,-94.489998,1191.0,,US,US-AR,Siloam Springs,no,KSLG,SLG,SLG,http://www.siloamsprings.com/departments/airport/,https://en.wikipedia.org/wiki/Smith_Field_(Arkansas),
3890,KSLK,medium_airport,Adirondack Regional Airport,44.38691,-74.204629,1663.0,,US,US-NY,Saranac Lake,yes,KSLK,SLK,SLK,,https://en.wikipedia.org/wiki/Adirondack_Regional_Airport,
3891,KSLN,medium_airport,Salina Municipal Airport,38.79100036621094,-97.6521987915039,1288.0,,US,US-KS,Salina,yes,KSLN,SLN,SLN,,https://en.wikipedia.org/wiki/Salina_Municipal_Airport,
21082,KSLO,small_airport,Salem–Leckrone Airport,38.642899,-88.964203,573.0,,US,US-IL,Salem,no,KSLO,SLO,SLO,http://www.salem-leckronefield.com/,https://en.wikipedia.org/wiki/Salem%E2%80%93Leckrone_Airport,
21083,KSLR,small_airport,Sulphur Springs Municipal Airport,33.159801483154,-95.621101379395,489.0,,US,US-TX,Sulphur Springs,no,KSLR,SLR,SLR,http://www.slr.aero/,https://en.wikipedia.org/wiki/Sulphur_Springs_Municipal_Airport,
21084,KSMD,small_airport,Smith Field,41.14339828,-85.15280151,835.0,,US,US-IN,Fort Wayne,no,KSMD,SMD,SMD,https://fwairport.com/smith-field/,https://en.wikipedia.org/wiki/Smith_Field_(Indiana),
21085,KSME,medium_airport,Lake Cumberland Regional Airport,37.0533981323,-84.6158981323,927.0,,US,US-KY,Somerset,no,KSME,SME,SME,,https://en.wikipedia.org/wiki/Lake_Cumberland_Regional_Airport,
3892,KSMF,large_airport,Sacramento International Airport,38.6954,-121.591003,27.0,,US,US-CA,Sacramento,yes,KSMF,SMF,SMF,https://sacramento.aero/smf,https://en.wikipedia.org/wiki/Sacramento_International_Airport,
21086,KSMN,medium_airport,Lemhi County Airport,45.122233,-113.88196,4043.0,,US,US-ID,Salmon,yes,KSMN,SMN,SMN,http://lemhicountyairport.com/,https://en.wikipedia.org/wiki/Lemhi_County_Airport,
21087,KSMO,medium_airport,Santa Monica Municipal Airport,34.0158,-118.450996,170.0,,US,US-CA,Santa Monica,no,KSMO,SMO,SMO,http://www.smgov.net/departments/airport/,https://en.wikipedia.org/wiki/Santa_Monica_Airport,Clover Field
21089,KSMS,small_airport,Sumter Airport,33.994998931885,-80.361297607422,182.0,,US,US-SC,Sumter,no,KSMS,SUM,SMS,http://www.sumtersc.gov/airport.aspx,https://en.wikipedia.org/wiki/Sumter_Airport,
3893,KSMX,medium_airport,Santa Maria Public Airport Captain G Allan Hancock Field,34.898899,-120.457001,261.0,,US,US-CA,Santa Maria,yes,KSMX,SMX,SMX,,https://en.wikipedia.org/wiki/Santa_Maria_Public_Airport,
